data,titulo,imagem,link
2025-05-14 11:15:28,"Com apoio e aprovação dos vereadores, Executivo é autorizado a abrir Crédito Adicional para a Secretaria de Mobilidade e Trânsito de Pindamonhangaba ",https://www.pindamonhangaba.sp.leg.br/news/2025/05/2025051415104617472462468b0c50.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1838#pesquisa
2025-05-07 09:41:02,Câmara de Pindamonhangaba confirma aprovação de projeto que propõe diretrizes para a criação do ‘Bilhete do Desempregado’ ,https://www.pindamonhangaba.sp.leg.br/news/2025/05/202505070945101746621910f14310.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1831#pesquisa
2025-04-30 10:04:47,"‘Dia do Conselheiro Municipal’ é instituído em Pindamonhangaba e terá sessão solene, aponta Projeto de Lei aprovado pelos vereadores do município",https://www.pindamonhangaba.sp.leg.br/news/2025/04/2025043014582617460359063a5520.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1829#pesquisa
2025-04-23 11:02:44,Falecimento do Papa Francisco e luto oficial no País determinam o adiamento da Sessão Solene do Dia Mundial do Escoteiro,https://www.pindamonhangaba.sp.leg.br/news/2025/04/202504231103581745417038dd0f50.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1828#pesquisa
2025-04-23 10:06:04,Câmara de Pindamonhangaba aprova Projeto de Resolução que cria o ‘Selo Agrícola’ para valorizar a agricultura familiar e a produção local ,https://www.pindamonhangaba.sp.leg.br/news/2025/04/2025042310113017454138901ac960.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1827#pesquisa
2025-04-16 09:41:01,"Condomínios de interesse social deverão ter serviços públicos essenciais, propõe Projeto de Lei aprovado pelos parlamentares de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2025/04/202504160943311744807411fb4c10.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1803#pesquisa
2025-04-09 11:17:50,"Noite solene na Câmara de Pindamonhangaba evidencia homenagens e gratidão aos Policiais Militares, Civis e Guarda Civil Metropolitano",https://www.pindamonhangaba.sp.leg.br/news/2025/04/2025040911194217442083829e9610.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1779#pesquisa
2025-04-09 10:48:21,"Aprovado por unanimidade, Projeto propõe sessão solene na Câmara de Pindamonhangaba para valorizar e reconhecer atuação de ‘Paratletas’ do município ",https://www.pindamonhangaba.sp.leg.br/news/2025/04/202504091053011744206781a34190.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1778#pesquisa
2025-04-02 09:49:31,Projeto é aprovado pela Câmara de Pindamonhangaba e prioriza a divulgação de nomes e horários dos médicos em atendimento nas unidades de saúde da cidade,https://www.pindamonhangaba.sp.leg.br/news/2025/04/202504020953231743598403f88250.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1775#pesquisa
2025-03-25 09:53:15,Vereadores aprovam por unanimidade Sessão Solene em homenagem ao Dia do Servidor Público,https://www.pindamonhangaba.sp.leg.br/news/2025/03/202503250957121742907432fb8720.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1753#pesquisa
2025-03-19 13:52:47,Câmara aprova sanções para casos de discriminação contra pessoas com deficiência no município,https://www.pindamonhangaba.sp.leg.br/news/2025/03/2025031913570017424034204490c0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1691#pesquisa
2025-03-12 11:09:08,Vereadores aprovam Comissão de Assuntos Relevantes em Apoio à Reativação da Estrada de Ferro Campos do Jordão,https://www.pindamonhangaba.sp.leg.br/news/2025/03/202503121118551741789135055ab0.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1652#pesquisa
2025-03-10 15:16:26,Câmara de Pindamonhangaba celebra o Dia Internacional da Mulher em Sessão Solene,https://www.pindamonhangaba.sp.leg.br/news/2025/03/2025031015204517416308456df840.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1650#pesquisa
2025-03-07 11:13:31,"Com apoio total dos parlamentares, Câmara de Pindamonhangaba aprova e cria a Procuradoria da Mulher",https://www.pindamonhangaba.sp.leg.br/news/2025/03/20250320161359174249803905c570.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1648#pesquisa
2025-02-26 15:28:53,Audiência Pública debate qualidade dos serviços da Sabesp em Pindamonhangaba,https://www.pindamonhangaba.sp.leg.br/news/2025/02/202502261532231740594743e74690.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1644#pesquisa
2025-02-26 10:55:25,"Incluído na Ordem do Dia, Projeto de Lei que altera referência salarial de Agentes Comunitários de Saúde e de Controle Vetor tem aprovação unânime confirmada pelos vereadores",https://www.pindamonhangaba.sp.leg.br/news/2025/02/2025022610581217405782928f82a0.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1643#pesquisa
2025-02-19 11:14:58,"Aprovado por unanimidade pelos vereadores, Programa ‘Pequeno Empreendedor Pindamonhangaba’ será instituído no município ",https://www.pindamonhangaba.sp.leg.br/news/2025/02/202502191117371739974657958250.JPG,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1640#pesquisa
2025-02-14 13:44:37,"Procedimentos odontológicos, obstétricos e atendimento às gestantes foram temas de reunião entre a Comissão de Saúde e o COMUS de Pindamonhangaba",https://www.pindamonhangaba.sp.leg.br/news/2025/02/2025021413474917395516696f4580.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1638#pesquisa
2025-02-14 13:33:23,Câmara de Pindamonhangaba promoverá Audiência Pública para discutir serviços prestados pela SABESP,https://www.pindamonhangaba.sp.leg.br/news/2025/02/202502141408561739552936dba9e0.jpg,https://www.pindamonhangaba.sp.leg.br/imprensa/0/0/0/0/1637#pesquisa
