data,titulo,ementa,autoria,link
1996-10-31 00:00:00,PROJETO DE LEI DE INICIATIVA POPULAR N.º 123/1996,Denomina uma via do Residencial Nova Esperança de Manoel Ernesto de Souza.,Paulo De Andrade,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109304#pesquisa
1985-11-18 00:00:00,PROJETO DE LEI DE INICIATIVA POPULAR N.º 74/1985,PROÍBE A APROVAÇÃO DE PROJETOS DE LOTEAMENTOS RESIDENCIAIS.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109305#pesquisa
1985-09-30 00:00:00,PROJETO DE LEI DE INICIATIVA POPULAR N.º 20/1985,Estende o horário para sepultamento no Cemitério Municipal.,Vitório Cassiano,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109306#pesquisa
1974-05-20 00:00:00,PROJETO DE LEI DE INICIATIVA POPULAR N.º 17/1974,"AUTORIZA O EXECUTIVO MUNICIPAL A CELEBRAR CONVÊNIO COM A SECRETARIA DE CULTURA, ESPORTES E TURISMO.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109307#pesquisa
