data,titulo,ementa,autoria,link
2022-01-06 00:00:00,LEI COMPLEMENTAR N.º 066/2022,DISPÕE SOBRE A REVISÃO DO PLANO DIRETOR PARTICIPATIVO DE PINDAMONHANGABA E DÁ OUTRAS PROVIDÊNCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109696#pesquisa
2021-11-30 00:00:00,LEI COMPLEMENTAR N.º 065/2021,"AUTORIZA O PODER EXECUTIVO MUNICIPAL A ADQUIRIR, POR DOAÇÃO, COM ENCARGO, ÁREA LOCALIZADA NO BAIRRO CRISPIM - FAZENDA SANTA CLARA, PARA FINS DE DRENAGEM DE ÁGUAS PLUVIAIS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109695#pesquisa
2021-07-16 00:00:00,LEI COMPLEMENTAR N.º 064/2021,"ALTERA DISPOSITIVO DA LEI COMPLEMENTAR N° 47, DE 16 DE DEZEMBRO DE 2014.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109694#pesquisa
2020-06-02 00:00:00,LEI COMPLEMENTAR N.º 063/2020,"ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR N° 01, DE 19 DE JANEIRO DE 2004, QUE INSTITUI NO ÂMBITO MUNICIPAL O FUNDO DE PREVIDÊNCIA MUNICIPAL DE PINDAMONHANGABA, QUE DISPÕE SOBRE A CONCESSÃO DE APOSENTADORIA AOS SERVIDORES MUNICIPAIS, PENSÃO AOS SEUS DEPENDENTES, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109693#pesquisa
2018-11-29 00:00:00,LEI COMPLEMENTAR N.º 062/2018,"AUTORIZA A REVOGAÇÃO DAS CLÁUSULA URBANÍSTICAS RESTRITIVAS DOS LOTEAMENTOS HABITACIONAIS TERRA DOS IPÊS I, CIDADE NOVA E RESIDENCIAL SANTA TEREZA, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109692#pesquisa
2018-10-15 00:00:00,LEI COMPLEMENTAR N.º 061/2018,"REVOGA A LEI COMPLEMENTAR N° 57, DE 21 DE DEZEMBRO DE 2017, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109691#pesquisa
2018-08-30 00:00:00,LEI COMPLEMENTAR N.º 060/2018,"ALTERA A VIGÊNCIA DA LEI COMPLEMENTAR Nº 55, DE 21 DE DEZEMBRO DE 2017, PRORROGANDO, POR MAIS 06 (SEIS) MESES, O PRAZO PARA REGULARIZAÇÃO DE EDIFICAÇÕES NO ÂMBITO DAS ZONAS URBANAS DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109690#pesquisa
2018-03-29 00:00:00,LEI COMPLEMENTAR N.º 059/2018,INSTITUI O PLANO DIRETOR DE TURISMO DO MUNICÍPIO DE PINDAMONHANGABA E DÁ OUTRAS OUTRAS PROVIDENCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109689#pesquisa
2018-02-08 00:00:00,LEI COMPLEMENTAR N.º 058/2018,DISPÕE SOBRE NORMAS PARA A APROVAÇÃO DE DESDOBRO DE LOTE E DÁ OUTRAS PROVIDÊNCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109688#pesquisa
2017-12-21 00:00:00,LEI COMPLEMENTAR N.º 057/2017,"ALTERA A LEI COMPLEMENTAR N° 48, DE 16 DE DEZEMBRO DE 2014, QUE INSTITUI A CONTRIBUIÇÃO PARA CUSTEIO DA ILUMINAÇÃO PÚBLICA PREVISTA NO ARTIGO 149-a DA CONSTITUIÇÃO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109685#pesquisa
2017-12-21 00:00:00,LEI COMPLEMENTAR N.º 055/2017,"DISPÕE SOBRE A REGULARIZAÇÃO DAS EDIFICAÇÕES NO MUNICÍPIO DE PINDAMONHANGABA, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109686#pesquisa
2017-12-21 00:00:00,LEI COMPLEMENTAR N.º 056/2017,"ALTERA ANEXOS DA LEI COMPLEMENTAR Nº 03 DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109687#pesquisa
2016-01-05 00:00:00,LEI COMPLEMENTAR N.º 054/2016,DISPÕE SOBRE A DOAÇÃO DE ÁREA PARA ENTIDADE APAE - ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PINDAMONHANGABA E DÁ OUTRAS PROVIDÊNCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109684#pesquisa
2015-12-16 00:00:00,LEI COMPLEMENTAR N.º 053/2015,"DISPÕE SOBRE A DOAÇÃO DE ÁREA PARA A SOCIEDADE EMPRESARIAL SX LED LIGHTING COMERCIO E SERVIÇOS LTDA - EPP, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109683#pesquisa
2015-12-08 00:00:00,LEI COMPLEMENTAR N.º 052/2015,"ALTERA DISPOSITIVO DA LEI COMPLEMENTAR N° 09, DE 16 DE DEZEMBRO DE 2008, QUE INSTITUI O CÓDIGO DE EDIFICAÇÕES DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109682#pesquisa
2015-10-02 00:00:00,LEI COMPLEMENTAR N.º 051/2015,"INSTITUI O PLANO DE MOBILIDADE URBANA, DEFINE PRINCÍPIOS, POLÍTICAS E ESTRATÉGIAS E INSTRUMENTOS PARA O DESENVOLVIMENTO MUNICIPAL E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109681#pesquisa
2015-06-10 00:00:00,LEI COMPLEMENTAR N.º 050/2015,DISPÕE SOBRE A REGULARIZAÇÃO DA DOAÇÃO DE IMÓVEIS NOS LOTEAMENTOS DE INTERESSE SOCIAL OCUPADOS HÁ MAIS DE 5 (CINCO) ANOS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109680#pesquisa
2015-05-20 00:00:00,LEI COMPLEMENTAR N.º 049/2015,"ALTERA E ACRESCENTA ANEXO DA LEI COMPLEMENTAR N° 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109679#pesquisa
2014-12-16 00:00:00,LEI COMPLEMENTAR N.º 047/2014,"ALTERA ANEXOS DA LEI COMPLEMENTAR N° 07, DE 13 DE FEVEREIRO DE 2008, QUE INSTITUI A CLASSIFICAÇÃO DE ATIVIDADES NO ZONEAMENTO URBANO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109675#pesquisa
2014-12-16 00:00:00,LEI COMPLEMENTAR N.º 048/2014,INSTITUI A CONTRIBUIÇÃO PARA CUSTEIO DA ILUMINAÇÃO PÚBLICA PREVISTA NO ARTIGO 149-A DA CONSTITUIÇÃO FEDERAL.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109676#pesquisa
2014-11-03 00:00:00,LEI COMPLEMENTAR N.º 045/2014,DISPÕE SOBRE A RETROCESSÃO DO IMÓVEL DOADO À SOCIEDADE EMPRESARIAL ENGINEERING ASSEMBLY INDÚSTRIA E COMÉRCIO DE MÁQUINAS - FERRAMENTAS PARA AUTOMAÇÃO INDUSTRIAL LTDA.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109673#pesquisa
2014-11-03 00:00:00,LEI COMPLEMENTAR N.º 046/2014,DISPÕE SOBRE A RETROCESSÃO DO IMÓVEL DOADO À SOCIEDADE EMPRESARIAL BRASQUIP AMBIENTAL S.S.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109674#pesquisa
2014-10-07 00:00:00,LEI COMPLEMENTAR N.º 044/2014,"ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR N° 01, DE 19 DE JANEIRO DE 2004, QUE INSTITUI NO ÂMBITO MUNICIPAL O FUNDO DE PREVIDÊNCIA MUNICIPAL DE PINDAMONHANGABA, QUE DISPÕE SOBRE A CONCESSÃO DE APOSENTADORIA AOS SERVIDORES MUNICIPAIS, PENSÕES AOS SEUS DEPENDENTES, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109671#pesquisa
2014-09-24 00:00:00,LEI COMPLEMENTAR N.º 043/2014,"DISPÕE SOBRE A DOAÇÃO DE ÁREA PARA A SOCIEDADE EMPRESARIAL CRAF COMÉRCIO, REGENERAÇÃO E TRANSPORTE DE AREIA DE FUNDIÇÃO LTDA, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109670#pesquisa
2014-09-02 00:00:00,LEI COMPLEMENTAR N.º 042/2014,"ALTERA DISPOSITIVOS DA LEI Nº 1156, DE 29 DE DEZEMBRO DE 1969 E DA LEI Nº 4.111, DE 29 DE DEZEMBRO DE 2003, QUE DISPÕEM SOBRE IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA (ISSQN) E DA OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109669#pesquisa
2014-08-19 00:00:00,LEI COMPLEMENTAR N.º 041/2014,"DISPÕE SOBRE A DOAÇÃO DE ÁREA PARA A SOCIEDADE EMPRESARIAL ANIDROL PRODUTOS PARA LABORATÓRIOS LTDA, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109668#pesquisa
2014-02-12 00:00:00,LEI COMPLEMENTAR N.º 040/2014,"ALTERA DISPOSITIVOS DA LEI COMPLEMENTAR N° 09 DE 16 DE DEZEMBRO DE 2008, QUE INSTITUI O CÓDIGO DE EDIFICAÇÕES DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109667#pesquisa
2014-02-05 00:00:00,LEI COMPLEMENTAR N.º 038/2014,"ALTERA A LEI COMPLEMENTAR N° 33, QUE DISPÕE SOBRE A DESAFETAÇÃO DE ÁREA E DOAÇÃO À EMPRESA ENGINEERING ASSEMBLY INDUSTRIA E COMÉRCIO DE MÁQUINAS - FERRAMENTAS PARA AUTOMOÇÃO INDUSTRIAL LTDA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109665#pesquisa
2014-02-05 00:00:00,LEI COMPLEMENTAR N.º 039/2014,"ALTERA A LEI COMPLEMENTAR N° 30, DE 08 DE JULHO DE 2013, QUE AUTORIZA O EXECUTIVO MUNICIPAL A FAZER DOAÇÃO DE UMA ÁREA, COM ENCARGO, PARA O SERVIÇO SOCIAL DA INDÚSTRIA - SESI, PARA INSTALAÇÃO DE CENTRO EDUCACIONAL.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109666#pesquisa
2014-01-13 00:00:00,LEI COMPLEMENTAR N.º 037/2014,"ALTERA DISPOSITIVO DA LEI COMPLEMENTAR N° 07, DE 13 DE FEVEREIRO DE 2008, E DÁ OUTRAS PROVIDÊNCIAS.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109664#pesquisa
2013-12-20 00:00:00,LEI COMPLEMENTAR N.º 035/2013,INSTITUI O PLANO MUNICIPAL DE SANEAMENTO BÁSICO - PLANSAB E DÁ OUTRAS PROVIDÊNCIAS.,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109662#pesquisa
2013-12-20 00:00:00,LEI COMPLEMENTAR N.º 036/2013,"ALTERA E ACRESCENTA ANEXO DA LEI COMPLEMENTAR N° 03, DE 10 DE OUTUBRO DE 2006, QUE INSTITUI O PLANO DIRETOR PARTICIPATIVO DO MUNICÍPIO DE PINDAMONHANGABA.",,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/109663#pesquisa
