data,titulo,ementa,autoria,link
2025-07-04 10:31:34,MOÇÃO DE CONGRATULAÇÕES N.º 194/2025,"Moção de congratulações à aluna Sofia Salles de Freitas, do curso Nutrição e Dietética integrado ao Ensino Médio, da Escola Técnica Estadual (Etec) de Pindamonhangaba - ""João Gomes de Araújo"", pela sua seleção para o Programa de Intercâmbio Cultural do Centro Paula Souza.",Professor Everton,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/137122#pesquisa
2025-07-03 09:24:09,MOÇÃO DE CONGRATULAÇÕES N.º 193/2025,"Moção de Congratulações à Senhora Marlla Christine dos Reis Dônola, servidora da Secretaria de Saúde do Município de Pindamonhangaba, em reconhecimento à sua trajetória de vida e dedicação exemplar ao serviço público.",Renato Cebola,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136999#pesquisa
2025-06-30 16:34:38,MOÇÃO DE CONGRATULAÇÕES N.º 192/2025,"Moção de Congratulação ao Diretor de TV e Videomaker, André Luis do Nascimento, pela brilhante apresentação do documentário ""Caminho da Fé: Uma Jornada de Fé e Devoção em Pindamonhangaba"", pelo papel fundamental na preservação da cultura e da história de nossa cidade e pelo reconhecimento da Academia Pindamonhangabense de Letras.",Marco Mayor,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136969#pesquisa
2025-06-30 16:34:06,MOÇÃO DE REPÚDIO N.º 191/2025,"MOÇÃO DE REPÚDIO à Lei Complementar nº 214, de 16/01/2025, conhecida como Lei da Reforma Tributária, que institui o Imposto sobre Bens e Serviços (IBS), a Contribuição Social sobre Bens e Serviços (CBS) e o Imposto Seletivo (IS); cria o Comitê Gestor do IBS e altera a legislação tributária.",Felipe César Filho - FC,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136993#pesquisa
2025-06-30 16:32:51,MOÇÃO DE CONGRATULAÇÕES N.º 190/2025,"Moção de Congratulações ao Cabo PM Monteiro, ao Cabo PM Vargas, à médica Dra. Fernanda Figueiredo, bem como a toda equipe do SAMU de Pindamonhangaba, pelo ato de heroísmo e excelência no atendimento prestado no dia 28 de junho de 2025, que resultou no salvamento da vida do pequeno Caio Felipe, de apenas um ano de idade.",Professor Everton,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136897#pesquisa
2025-06-30 16:24:33,MOÇÃO DE CONGRATULAÇÕES N.º 189/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura - Magrão,  apresenta MOÇÃO DE CONGRATULAÇÕES à Ilma. Dra. Biaca Kobbaz Bettoni Moreira, médica atuante na Unidade Básica de Saúde da Vila São Benedito, pelos relevantes serviços prestados à comunidade local,  a qual vem se destacando pelo comprometimento, profissionalismo e dedicação no atendimento aos pacientes do bairro, demonstrando, em sua prática diária, um profundo respeito e atenção com cada cidadão que procura os serviços da unidade de saúde. É com satisfação que esta Casa Legislativa registra publicamente o reconhecimento à Dra. Biaca Kobbaz Bettoni Moreira, reafirmando o valor de profissionais que fazem da medicina um verdadeiro ato de amor ao próximo.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136955#pesquisa
2025-06-30 16:24:11,MOÇÃO DE CONGRATULAÇÕES N.º 188/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura – Magrão, apresenta a presente MOÇÃO DE CONGRATULAÇÕES aos Ilmos. Senhores 1º Sgt PM Roosevelt Alves Apolinário, Cb PM Alex Monteiro da Silva, Cb PM José Monteiro Vargas Neto, Cb PM Felipe Roberto Sant’Ana Zago, Cb PM Everton Luís Chagas, Cb PM Renato Rodrigues de Barros Júnior e Sd PM Luiz Fernando Silva, integrantes da equipe de prontidão do Corpo de Bombeiros, em reconhecimento ao exemplar atendimento de emergência prestado a uma criança em situação de risco. Com bravura, competência e agilidade, os valorosos militares atuaram no socorro ao pequeno Caio Felipe, de apenas um ano de idade, sendo que os Ilmos. Cb PM Alex Monteiro da Silva e Cb PM José Monteiro Vargas Neto executaram com êxito as manobras de desengasgo (manobra de Heimlich), que resultaram no salvamento da vida do pequeno Caio Felipe, de apenas um ano de idade.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136956#pesquisa
2025-06-30 16:23:36,MOÇÃO DE CONGRATULAÇÕES N.º 187/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura – Magrão, apresenta a presente MOÇÃO DE CONGRATULAÇÕES à equipe do SAMU, pelos relevantes serviços prestados à população, em especial pelo atendimento de emergência realizado no dia 28 de junho de 2025, que resultou no salvamento da vida do pequeno Caio Felipe, uma criança de apenas 1 ano de idade. Registramos nossos cumprimentos e agradecimentos à ilustre Dra. Fernanda Pirajá Figueiredo (médica), ao condutor de viatura Gilson Fernando dos Santos Souza e ao enfermeiro Diego Ávila, integrantes da equipe do SAMU, que atuaram com competência, agilidade e comprometimento durante toda a ocorrência.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136957#pesquisa
2025-06-30 16:21:26,MOÇÃO DE CONGRATULAÇÕES N.º 186/2025,"A Câmara Municipal de Pindamonhangaba, por iniciativa do Vereador Carlos Moura – Magrão, apresenta a presente MOÇÃO DE CONGRATULAÇÕES à jovem Ana Luiza Teixeira Pinheiro, pela destacada participação no 1º Circuito Copa São Paulo de Taekwondo, realizado nos dias 28 e 29 de junho de 2025, no município de Ferraz de Vasconcelos/SP. Ana Luiza conquistou o título de vice-campeã na competição, demonstrando talento, dedicação e espírito esportivo, elevando o nome de Pindamonhangaba no cenário estadual da modalidade.",Carlos Moura - Magrão,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136977#pesquisa
2025-06-30 16:15:09,MOÇÃO DE CONGRATULAÇÕES N.º 185/2025,"Moção de Congratulação à Secretaria Municipal de Saúde, pela realização da 12ª Conferência Municipal de Saúde, ocorrida no dia 28 de junho de 2025, com o tema:
""Saúde e Equidade: Garantindo o Acesso para Todos""",Gari Abençoado,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136982#pesquisa
