data,titulo,link
2023-06-07 10:00:00,Pauta da 7ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/639#pesquisa
2023-06-07 09:30:00,Pauta da 13ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/670#pesquisa
2023-06-07 09:00:00,Pauta da 19ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/612#pesquisa
2023-06-06 17:10:00,Pauta da 19ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/552#pesquisa
2023-05-31 09:30:00,Pauta da 12ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/669#pesquisa
2023-05-31 09:00:00,Pauta da 18ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/611#pesquisa
2023-05-30 17:05:00,Pauta da 18ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/551#pesquisa
2023-05-24 09:30:00,Pauta da 11ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/668#pesquisa
2023-05-24 09:00:00,Pauta da 17ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/610#pesquisa
2023-05-23 17:10:00,Pauta da 17ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/550#pesquisa
2023-05-23 16:30:00,Pauta da 6ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/638#pesquisa
2023-05-17 09:00:00,Pauta da 16ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/609#pesquisa
2023-05-16 17:05:00,Pauta da 16ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/549#pesquisa
2023-05-10 09:00:00,Pauta da 15ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/608#pesquisa
2023-05-09 17:15:00,Pauta da 15ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/548#pesquisa
2023-05-05 11:00:00,Pauta da 3ª Reunião Ordinária de Comissão de 2023 - (CECTE),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/649#pesquisa
2023-05-03 10:00:00,Pauta da 10ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/667#pesquisa
2023-05-03 09:30:00,Pauta da 7ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/587#pesquisa
2023-05-03 09:00:00,Pauta da 14ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/607#pesquisa
2023-05-02 17:14:00,Pauta da 14ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/547#pesquisa
2023-04-26 10:00:00,Pauta da 5ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/637#pesquisa
2023-04-26 09:30:00,Pauta da 9ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/666#pesquisa
2023-04-26 09:00:00,Pauta da 13ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/606#pesquisa
2023-04-25 17:13:00,Pauta da 13ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/546#pesquisa
2023-04-25 16:45:00,Pauta da 1ª Reunião Ordinária de Comissão de 2023 - (COMICITEC),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/686#pesquisa
2023-04-19 10:00:00,Pauta da 6ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/586#pesquisa
2023-04-19 09:30:00,Pauta da 8ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/665#pesquisa
2023-04-19 09:00:00,Pauta da 12ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/605#pesquisa
2023-04-18 17:05:00,Pauta da 12ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/545#pesquisa
2023-04-12 10:00:00,Pauta da 7ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/664#pesquisa
2023-04-12 09:00:00,Pauta da 11ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/604#pesquisa
2023-04-11 17:10:00,Pauta da 11ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/544#pesquisa
2023-04-05 09:00:00,Pauta da 10ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/603#pesquisa
2023-04-04 17:00:00,Pauta da 10ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/543#pesquisa
2023-03-30 11:00:00,Pauta da 2ª Reunião Ordinária de Comissão de 2023 - (CECTE),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/648#pesquisa
2023-03-29 10:00:00,Pauta da 5ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/585#pesquisa
2023-03-29 09:00:00,Pauta da 9ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/602#pesquisa
2023-03-28 17:05:00,Pauta da 9ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/542#pesquisa
2023-03-28 16:30:00,Pauta da 4ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/636#pesquisa
2023-03-22 10:30:00,Pauta da 3ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/635#pesquisa
2023-03-22 10:00:00,Pauta da 6ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/663#pesquisa
2023-03-22 09:00:00,Pauta da 8ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/601#pesquisa
2023-03-21 17:10:00,Pauta da 8ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/541#pesquisa
2023-03-16 15:00:00,Pauta da 1ª Reunião Ordinária de Comissão de 2023 - (CECTE),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/647#pesquisa
2023-03-15 09:30:00,Pauta da 4ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/583#pesquisa
2023-03-15 09:00:00,Pauta da 7ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/600#pesquisa
2023-03-14 17:10:00,Pauta da 7ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/540#pesquisa
2023-03-08 09:00:00,Pauta da 6ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/599#pesquisa
2023-03-07 17:05:00,Pauta da 6ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/539#pesquisa
2023-03-07 16:30:00,Pauta da 2ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/634#pesquisa
2023-03-01 11:00:00,Pauta da 5ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/662#pesquisa
2023-03-01 10:30:00,Pauta da 1ª Reunião Ordinária de Comissão de 2023 - (COSP),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/633#pesquisa
2023-03-01 09:45:00,Pauta da 3ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/584#pesquisa
2023-03-01 09:00:00,Pauta da 5ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/598#pesquisa
2023-02-28 17:05:00,Pauta da 5ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/538#pesquisa
2023-02-23 17:10:00,Pauta da 4ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/537#pesquisa
2023-02-15 11:00:00,Pauta da 4ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/661#pesquisa
2023-02-15 10:00:00,Pauta da 2ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/582#pesquisa
2023-02-15 09:00:00,Pauta da 4ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/597#pesquisa
2023-02-14 17:03:00,Pauta da 3ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/536#pesquisa
2023-02-08 11:00:00,Pauta da 3ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/660#pesquisa
2023-02-08 09:00:00,Pauta da 3ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/596#pesquisa
2023-02-07 17:10:00,Pauta da 2ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/535#pesquisa
2023-02-01 11:00:00,Pauta da 2ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/659#pesquisa
2023-02-01 10:45:00,Pauta da 1ª Reunião Ordinária de Comissão de 2023 - (CFO),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/581#pesquisa
2023-02-01 09:00:00,Pauta da 2ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/595#pesquisa
2023-01-31 19:40:00,Pauta da 1ª Sessão Ordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/534#pesquisa
2023-01-26 15:00:00,Pauta da 1ª Reunião Ordinária de Comissão de 2023 - (CLJR),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/594#pesquisa
2023-01-25 10:20:00,Pauta da 1ª Reunião Ordinária de Comissão de 2023 - (CSAS),https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/658#pesquisa
2023-01-18 09:20:00,Pauta da 1ª Sessão Extraordinária de 2023,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/533#pesquisa
2022-12-20 17:15:00,Pauta da 45ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/531#pesquisa
2022-12-14 17:30:00,Pauta da 44ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/530#pesquisa
2022-12-06 19:20:00,Pauta da 3ª Sessão Extraordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/532#pesquisa
2022-12-06 18:15:00,Pauta da 43ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/529#pesquisa
2022-11-29 17:20:00,Pauta da 42ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/528#pesquisa
2022-11-22 17:15:00,Pauta da 41ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/527#pesquisa
2022-11-16 17:00:00,Pauta da 40ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/526#pesquisa
2022-11-08 17:20:00,Pauta da 39ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/525#pesquisa
2022-11-01 17:15:00,Pauta da 38ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/524#pesquisa
2022-10-25 17:15:00,Pauta da 37ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/523#pesquisa
2022-10-18 17:05:00,Pauta da 36ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/522#pesquisa
2022-10-11 17:10:00,Pauta da 35ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/521#pesquisa
2022-10-04 17:15:00,Pauta da 34ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/520#pesquisa
2022-09-27 17:10:00,Pauta da 33ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/519#pesquisa
2022-09-20 17:15:00,Pauta da 32ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/518#pesquisa
2022-09-13 15:50:00,Pauta da 31ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/517#pesquisa
2022-09-05 18:10:00,Pauta da 30ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/516#pesquisa
2022-08-29 18:25:00,Pauta da 29ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/515#pesquisa
2022-08-22 18:20:00,Pauta da 28ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/514#pesquisa
2022-08-15 18:25:00,Pauta da 27ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/513#pesquisa
2022-08-08 18:15:00,Pauta da 26ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/512#pesquisa
2022-08-01 18:15:00,Pauta da 25ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/511#pesquisa
2022-07-11 14:15:00,Pauta da 24ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/510#pesquisa
2022-07-04 14:18:00,Pauta da 23ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/509#pesquisa
2022-06-27 14:20:00,Pauta da 22ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/508#pesquisa
2022-06-23 10:15:00,Pauta da 2ª Sessão Extraordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/507#pesquisa
2022-06-20 14:15:00,Pauta da 21ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/506#pesquisa
2022-06-13 14:15:00,Pauta da 20ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/505#pesquisa
2022-06-06 14:20:00,Pauta da 19ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/504#pesquisa
2022-05-30 14:10:00,Pauta da 18ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/503#pesquisa
2022-05-23 14:20:00,Pauta da 17ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/502#pesquisa
2022-05-16 14:30:00,Pauta da 16ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/501#pesquisa
2022-05-09 14:20:00,Pauta da 15ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/500#pesquisa
2022-05-02 14:20:00,Pauta da 14ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/499#pesquisa
2022-04-25 14:25:00,Pauta da 13ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/498#pesquisa
2022-04-19 14:20:00,Pauta da 12ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/497#pesquisa
2022-04-11 14:35:00,Pauta da 11ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/496#pesquisa
2022-04-04 14:00:00,Pauta da 10ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/495#pesquisa
2022-03-28 14:20:00,Pauta da 9ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/494#pesquisa
2022-03-21 14:20:00,Pauta da 8ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/493#pesquisa
2022-03-14 14:44:00,Pauta da 7ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/492#pesquisa
2022-03-07 14:20:00,Pauta da 6ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/491#pesquisa
2022-03-03 10:15:00,Pauta da 5ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/490#pesquisa
2022-02-21 14:23:00,Pauta da 4ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/489#pesquisa
2022-02-14 14:25:00,Pauta da 3ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/488#pesquisa
2022-02-07 14:25:00,Pauta da 2ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/487#pesquisa
2022-01-31 14:40:00,Pauta da 1ª Sessão Ordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/486#pesquisa
2022-01-14 10:57:00,Pauta da 1ª Sessão Extraordinária de 2022,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/485#pesquisa
2021-12-20 14:35:00,Pauta da 46ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/484#pesquisa
2021-12-13 14:25:00,Pauta da 45ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/483#pesquisa
2021-12-06 14:25:00,Pauta da 44ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/482#pesquisa
2021-11-29 14:21:00,Pauta da 43ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/481#pesquisa
2021-11-25 08:30:00,Pauta da 3ª Sessão Extraordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/480#pesquisa
2021-11-22 14:15:00,Pauta da 42ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/479#pesquisa
2021-11-18 14:20:00,Pauta da 41ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/478#pesquisa
2021-11-08 14:20:00,Pauta da 40ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/477#pesquisa
2021-11-04 14:30:00,Pauta da 39ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/476#pesquisa
2021-10-25 14:20:00,Pauta da 38ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/475#pesquisa
2021-10-18 14:15:00,Pauta da 37ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/474#pesquisa
2021-10-14 16:25:00,Pauta da 36ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/473#pesquisa
2021-10-04 14:20:00,Pauta da 35ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/472#pesquisa
2021-09-27 14:10:00,Pauta da 34ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/471#pesquisa
2021-09-20 14:10:00,Pauta da 33ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/470#pesquisa
2021-09-13 14:15:00,Pauta da 32ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/469#pesquisa
2021-09-09 14:15:00,Pauta da 31ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/468#pesquisa
2021-08-30 14:30:00,Pauta da 30ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/467#pesquisa
2021-08-23 14:10:00,Pauta da 29ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/466#pesquisa
2021-08-16 14:15:00,Pauta da 28ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/465#pesquisa
2021-08-09 14:20:00,Pauta da 27ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/464#pesquisa
2021-08-02 14:10:00,Pauta da 26ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/463#pesquisa
2021-07-14 09:20:00,Pauta da 2ª Sessão Extraordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/462#pesquisa
2021-07-12 14:10:00,Pauta da 25ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/461#pesquisa
2021-07-05 14:10:00,Pauta da 24ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/460#pesquisa
2021-06-28 14:10:00,Pauta da 23ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/459#pesquisa
2021-06-21 14:15:00,Pauta da 22ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/458#pesquisa
2021-06-14 14:10:00,Pauta da 21ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/457#pesquisa
2021-06-07 14:15:00,Pauta da 20ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/456#pesquisa
2021-05-31 14:15:00,Pauta da 19ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/455#pesquisa
2021-05-24 14:20:00,Pauta da 18ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/454#pesquisa
2021-05-17 14:15:00,Pauta da 17ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/453#pesquisa
2021-05-10 14:20:00,Pauta da 16ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/452#pesquisa
2021-05-03 14:15:00,Pauta da 15ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/451#pesquisa
2021-04-26 14:00:00,Pauta da 14ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/450#pesquisa
2021-04-22 14:20:00,Pauta da 13ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/449#pesquisa
2021-04-13 14:20:00,Pauta da 12ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/448#pesquisa
2021-04-07 14:20:00,Pauta da 11ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/447#pesquisa
2021-03-29 14:25:00,Pauta da 10ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/446#pesquisa
2021-03-23 14:17:00,Pauta da 9ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/445#pesquisa
2021-03-19 14:10:00,Pauta da 8ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/444#pesquisa
2021-03-11 14:05:00,Pauta da 7ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/443#pesquisa
2021-03-01 14:10:00,Pauta da 6ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/442#pesquisa
2021-02-22 14:17:00,Pauta da 5ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/441#pesquisa
2021-02-15 14:15:00,Pauta da 4ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/440#pesquisa
2021-02-08 14:15:00,Pauta da 3ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/439#pesquisa
2021-02-01 14:10:00,Pauta da 2ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/438#pesquisa
2021-01-25 14:10:00,Pauta da 1ª Sessão Ordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/437#pesquisa
2021-01-13 14:30:00,Pauta da 1ª Sessão Extraordinária de 2021,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/436#pesquisa
2020-12-16 14:43:00,Pauta da 45ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/435#pesquisa
2020-12-09 14:55:00,Pauta da 44ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/434#pesquisa
2020-12-02 14:45:00,Pauta da 43ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/433#pesquisa
2020-11-25 15:15:00,Pauta da 42ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/432#pesquisa
2020-11-18 15:40:00,Pauta da 41ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/431#pesquisa
2020-11-11 10:18:00,Pauta da 40ª Sessão Ordinária de 2020,https://www.pindamonhangaba.sp.leg.br/pautas/0/0/0/0/430#pesquisa
