data,titulo,ementa,autoria,link
2025-05-20 08:13:45,VETO N.º 011/2025 AO SUBSTITUTIVO N.º 019/2025 AO PROJETO DE LEI ORDINÁRIA N.º 077/2025,Comunica VETO TOTAL ao Autógrafo nº 38/2025 que DISPÕE SOBRE A PRIORIDADE NA LISTA DE ESPERA PARA ATENDIMENTO PSICOLÓGICO DE PAIS E/OU RESPONSÁVEIS POR PESSOAS COM DEFICIÊNCIA NO MUNICÍPIO DE PINDAMONHANGABA-SP E SOBRE A POSSIBILIDADE DE OFERTA DE PSICOTERAPIA ONLINE PELO MUNICÍPIO.,Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/135532#pesquisa
2025-05-14 17:23:36,VETO N.º 010/2025 AO SUBSTITUTIVO N.º 008/2025 AO PROJETO DE LEI ORDINÁRIA N.º 048/2025,"Comunica VETO PARCIAL ao Autógrafo nº 034/2025 que dispõe sobre a criação do ""Banco de Alimentos"", e dá outras providências.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/135310#pesquisa
2025-05-06 08:10:48,VETO N.º 009/2025 AO PROJETO DE LEI COMPLEMENTAR N.º 003/2025,"COMUNICA VETO AO AUTOGRAFO Nº 31/2025 QUE ALTERA A LEI COMPLEMENTAR N° 77/2023, QUE DISPÕE SOBRE O CÓDIGO DE POSTURAS DO MUNICÍPIO DE PINDAMONHANGABA E DÁ OUTRAS PROVIDÊNCIAS.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/134986#pesquisa
2025-04-25 17:14:30,VETO N.º 008/2025 AO PROJETO DE LEI ORDINÁRIA N.º 073/2025,"Comunica VETO TOTAL ao Autógrafo nº 27/2025 que altera a Lei nº 5677, de 08 de julho de 2014, que regulamenta o tratamento fora do domicílio - TFD. ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/134620#pesquisa
2025-04-25 17:13:46,VETO N.º 007/2025 AO PROJETO DE LEI ORDINÁRIA N.º 126/2025,"Comunica VETO TOTAL ao Autógrafo nº 28/2025 que altera a Lei nº 6.082, de 26 de dezembro de 2017, que dispõe sobre a instituição do programa bolsa-atleta no Município de Pindamonhangaba e dá outras providências. ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/134623#pesquisa
2025-04-10 09:50:16,VETO N.º 006/2025 AO PROJETO DE LEI ORDINÁRIA N.º 059/2025,"COMUNICA VETO AO AUTOGRAFO Nº 23/2025 que ESTABELECE SANÇÕES ADMINISTRATIVAS PARA PESSOAS FÍSICAS, JURÍDICAS E AGENTES PÚBLICOS QUE PRATICAREM DISCRIMINAÇÃO CONTRA PESSOAS COM DEFICIÊNCIA NO ÂMBITO MUNICIPAL. ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/134069#pesquisa
2025-04-03 11:48:03,VETO N.º 005/2025 AO PROJETO DE LEI ORDINÁRIA N.º 057/2025,"Comunica VETO TOTAL AUTÓGRAFO Nº 21 /2025 que  DISPÕE SOBRE A CRIAÇÃO DO PROGRAMA CENSO INCLUSÃO E CADASTRO INCLUSÃO PARA A IDENTIFICAÇÃO, MAPEAMENTO E CADASTRAMENTO DO PERFIL SOCIOECONÔMICO DAS PESSOAS COM DEFICIÊNCIA OU MOBILIDADE REDUZIDA NO MUNICÍPIO DE PINDAMONHANGABA. ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/133820#pesquisa
2025-03-31 08:08:20,VETO N.º 004/2025 AO PROJETO DE LEI ORDINÁRIA N.º 055/2025,"Comunica VETO TOTAL ao Autógrafo nº 18/2025 que CRIA A CAMPANHA ""UMA CRIANÇA, UMA ÁRVORE"" NA CIDADE DE PINDAMONHANGABA E DÁ OUTRAS PROVIDÊNCIAS.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/133592#pesquisa
2025-03-21 16:59:10,VETO N.º 003/2025 AO PROJETO DE LEI ORDINÁRIA N.º 030/2025,"Comunica VETO TOTAL AUTÓGRAFO Nº 15/2025 QUE ESTABELECE DIRETRIZES PARA A CRIAÇÃO DO PROGRAMA 'EMPREGO CIDADÃO', VOLTADO À REINTEGRAÇÃO SOCIAL E ECONÔMICA DE PESSOAS EM SITUAÇÃO DE RUA NO MUNICÍPIO DE PINDAMONHANGABA, E DÁ OUTRAS PROVIDÊNCIAS.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/133313#pesquisa
2025-03-18 09:06:23,VETO N.º 002/2025 AO PROJETO DE LEI ORDINÁRIA N.º 029/2025,"Comunica VETO ao Autógrafo nº 11/2025 que  INSTITUI O PROGRAMA ""PEQUENO EMPREENDEDOR PINDAMONHANGABA"", COM O OBJETIVO DE PROMOVER O DESENVOLVIMENTO ECONÔMICO E SOCIAL DOS PEQUENOS EMPRESÁRIOS DO MUNICÍPIO.",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/133107#pesquisa
2025-03-07 16:58:45,VETO N.º 001/2025 AO PROJETO DE LEI ORDINÁRIA N.º 047/2025,"Comunica veto parcial ao Autógrafo nº 11/2025 que Dispõe sobre a remissão de créditos tributários do Município de Pindamonhangaba e dá outras providências.
 ",Poder Executivo,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/132652#pesquisa
