data,titulo,ementa,autoria,link
2025-06-17 08:11:38,EDITAL N°1/2025,,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/136555#pesquisa
2024-10-24 08:57:19,EDITAL DE AUDIÊNCIA PÚBLICA N°4/2024,,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/128050#pesquisa
2024-04-22 15:28:30,EDITAL DE AUDIÊNCIA PÚBLICA N° 3/2024,,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/121151#pesquisa
2024-02-21 14:13:29,EDITAL,,,https://www.pindamonhangaba.sp.leg.br/proposicoes/0/0/0/0/118875#pesquisa
